Taille,Tri Par Selection,Tri par Insertion,Tri par fusion,Tri rapide,Tri par tas
154,0.0,0.0,0.0,0.0010075569152832031,0.000972747802734375
155,0.0,0.0,0.0,0.0010640621185302734,0.0
156,0.0,0.0,0.0,0.001001596450805664,0.0
157,0.0,0.0,0.0,0.0010035037994384766,0.0010094642639160156
158,0.0,0.0,0.0,0.0009303092956542969,0.0009913444519042969
159,0.0,0.0,0.0,0.0019505023956298828,0.001100301742553711
160,0.0010159015655517578,0.0,0.0,0.0008900165557861328,0.0010776519775390625
161,0.0,0.0,0.0009446144104003906,0.0,0.0
162,0.0,0.0,0.0,0.0010030269622802734,0.0
163,0.0,0.0,0.0,0.0010066032409667969,0.0
164,0.0009353160858154297,0.0,0.0,0.0010142326354980469,0.0
165,0.0009813308715820312,0.0,0.0,0.001068115234375,0.0
166,0.0,0.0,0.0,0.0019888877868652344,0.0
167,0.0009913444519042969,0.0,0.0009012222290039062,0.0020618438720703125,0.000988006591796875
168,0.0,0.0,0.0010116100311279297,0.0,0.001055002212524414
169,0.0,0.0,0.0009984970092773438,0.0,0.0010046958923339844
170,0.0,0.0,0.0009448528289794922,0.0009527206420898438,0.0
171,0.0011000633239746094,0.0,0.0,0.0010023117065429688,0.0
172,0.0,0.0,0.00099945068359375,0.000995635986328125,0.0
173,0.0,0.0,0.0,0.0029795169830322266,0.000904083251953125
174,0.0010862350463867188,0.0,0.0010197162628173828,0.0009610652923583984,0.0010485649108886719
175,0.0009090900421142578,0.0,0.0,0.00109100341796875,0.0008878707885742188
176,0.0,0.0,0.0011143684387207031,0.0,0.00099945068359375
177,0.0,0.0,0.0,0.001004934310913086,0.0009486675262451172
178,0.0,0.0,0.0010237693786621094,0.0010383129119873047,0.0
179,0.0008718967437744141,0.0,0.0010645389556884766,0.0019483566284179688,0.001013040542602539
180,0.0010619163513183594,0.0,0.0010104179382324219,0.0009706020355224609,0.0
181,0.001041412353515625,0.0,0.0,0.0019516944885253906,0.0
182,0.0010080337524414062,0.0,0.0,0.0009942054748535156,0.001020193099975586
183,0.0,0.0,0.0,0.001975536346435547,0.0
184,0.0019364356994628906,0.0,0.0010056495666503906,0.0050237178802490234,0.0
185,0.0011653900146484375,0.0,0.0,0.0019469261169433594,0.0
186,0.0,0.0,0.0009779930114746094,0.0,0.0009996891021728516
187,0.0,0.0,0.0,0.0009958744049072266,0.0010068416595458984
188,0.0,0.0,0.001007080078125,0.0009875297546386719,0.0
189,0.0009009838104248047,0.0,0.0,0.0030791759490966797,0.0
190,0.001035928726196289,0.0,0.0,0.0009768009185791016,0.0010066032409667969
191,0.0,0.0,0.0,0.002047300338745117,0.0
192,0.0,0.0,0.0009541511535644531,0.00099945068359375,0.0
193,0.0,0.0,0.0010213851928710938,0.0009758472442626953,0.0
194,0.0010082721710205078,0.0,0.0,0.001001119613647461,0.0009560585021972656
195,0.0,0.0,0.0010404586791992188,0.0018885135650634766,0.0
196,0.002103567123413086,0.0,0.0,0.0010042190551757812,0.0
197,0.0009987354278564453,0.0,0.0,0.0010020732879638672,0.0
198,0.0010006427764892578,0.0,0.0,0.0009951591491699219,0.0
199,0.0,0.0,0.0,0.0010001659393310547,0.0009980201721191406
200,0.0,0.0,0.0,0.001950979232788086,0.0
201,0.0010483264923095703,0.0,0.0,0.0010023117065429688,0.0009999275207519531
202,0.0008897781372070312,0.0,0.0,0.003108978271484375,0.0
203,0.00099945068359375,0.0,0.0,0.0010020732879638672,0.0
204,0.0009937286376953125,0.0,0.0,0.000997781753540039,0.0
205,0.0010066032409667969,0.0,0.0,0.0009987354278564453,0.0009887218475341797
206,0.0,0.0,0.0,0.001951456069946289,0.0
207,0.0010497570037841797,0.0,0.0,0.0010039806365966797,0.0
208,0.0,0.0,0.0008962154388427734,0.0030579566955566406,0.0
209,0.0010540485382080078,0.0,0.0,0.0010025501251220703,0.0
210,0.0,0.0,0.0,0.000997304916381836,0.0010013580322265625
211,0.0,0.0,0.0,0.0009999275207519531,0.0009987354278564453
212,0.0,0.0,0.0,0.0019426345825195312,0.0010528564453125
213,0.0,0.0,0.0,0.0009951591491699219,0.0010004043579101562
214,0.0,0.0,0.0,0.0029768943786621094,0.0010156631469726562
215,0.0010192394256591797,0.0,0.0,0.0009970664978027344,0.0009999275207519531
216,0.0,0.0,0.0009918212890625,0.0010013580322265625,0.0
217,0.00099945068359375,0.0,0.0,0.0018982887268066406,0.0
218,0.0011188983917236328,0.0,0.0,0.0020427703857421875,0.0008306503295898438
219,0.0,0.0,0.0011255741119384766,0.0010280609130859375,0.0010364055633544922
220,0.0012176036834716797,0.0,0.0,0.0018928050994873047,0.0
221,0.0009918212890625,0.0,0.0,0.001003265380859375,0.0009968280792236328
222,0.0009965896606445312,0.0,0.0,0.0010104179382324219,0.0010061264038085938
223,0.0,0.0,0.0009813308715820312,0.001003265380859375,0.0
224,0.0009984970092773438,0.0,0.0,0.0009984970092773438,0.0009996891021728516
225,0.0009925365447998047,0.0,0.0,0.004023075103759766,0.0
226,0.0010063648223876953,0.0,0.0,0.0019867420196533203,0.0010275840759277344
227,0.0,0.0,0.0009777545928955078,0.0009987354278564453,0.0
228,0.0009975433349609375,0.0,0.0,0.0010006427764892578,0.0009927749633789062
229,0.0,0.0,0.0,0.0019190311431884766,0.0
230,0.0010783672332763672,0.0,0.0009570121765136719,0.0040721893310546875,0.0009250640869140625
231,0.0010600090026855469,0.0,0.0,0.002015829086303711,0.0009856224060058594
232,0.0010001659393310547,0.0,0.0,0.0019845962524414062,0.0
233,0.0009407997131347656,0.0,0.0,0.0020096302032470703,0.001058340072631836
234,0.0010914802551269531,0.0,0.000997781753540039,0.002970457077026367,0.0
235,0.0010459423065185547,0.0,0.0,0.0010023117065429688,0.0010063648223876953
236,0.0008835792541503906,0.0,0.0,0.0011134147644042969,0.0009393692016601562
237,0.0,0.0,0.0010561943054199219,0.0010039806365966797,0.0
238,0.0009877681732177734,0.0,0.0,0.0030138492584228516,0.0009849071502685547
239,0.0010066032409667969,0.0,0.0,0.0030059814453125,0.0
240,0.0,0.0,0.0009698867797851562,0.0010242462158203125,0.0010073184967041016
241,0.0,0.0,0.0009984970092773438,0.0019974708557128906,0.0
242,0.0009992122650146484,0.0,0.0009162425994873047,0.004081249237060547,0.0
243,0.0010027885437011719,0.0,0.0,0.0020110607147216797,0.0009794235229492188
244,0.0009987354278564453,0.0,0.0,0.0019998550415039062,0.0009999275207519531
245,0.0009999275207519531,0.0,0.0,0.0028848648071289062,0.001028299331665039
246,0.0028989315032958984,0.0,0.0,0.0020635128021240234,0.0
247,0.0,0.0,0.0009961128234863281,0.0019981861114501953,0.0009374618530273438
248,0.0010652542114257812,0.0,0.0,0.0020017623901367188,0.0009036064147949219
249,0.003092527389526367,0.0,0.0008878707885742188,0.002109527587890625,0.0
250,0.0010159015655517578,0.0,0.0,0.001766204833984375,0.0010385513305664062
251,0.00020837783813476562,0.0,0.0,0.002880573272705078,0.0
252,0.0010619163513183594,0.0,0.0011622905731201172,0.0038924217224121094,0.0009777545928955078
253,0.002048969268798828,0.0,0.0,0.002058267593383789,0.0010073184967041016
254,0.0009334087371826172,0.0,0.0,0.002060413360595703,0.0
255,0.0009975433349609375,0.0,0.0010242462158203125,0.001981496810913086,0.0018818378448486328
256,0.004091024398803711,0.0,0.0,0.0030062198638916016,0.0
257,0.0009806156158447266,0.0,0.0009264945983886719,0.0011017322540283203,0.0010018348693847656
258,0.0010030269622802734,0.0,0.0,0.001958131790161133,0.0
259,0.0008597373962402344,0.0,0.0010640621185302734,0.0049495697021484375,0.0
260,0.001009225845336914,0.0,0.0,0.0029892921447753906,0.0009453296661376953
261,0.0019941329956054688,0.0,0.0,0.009005308151245117,0.0
262,0.0010669231414794922,0.0,0.0009281635284423828,0.002062082290649414,0.001003265380859375
263,0.0010542869567871094,0.0,0.0,0.004883766174316406,0.0019981861114501953
264,0.001980304718017578,0.0,0.000997781753540039,0.0029973983764648438,0.0010006427764892578
265,0.0009999275207519531,0.0,0.0011587142944335938,0.002008676528930664,0.0
266,0.002900362014770508,0.0,0.0009872913360595703,0.0021409988403320312,0.0010190010070800781
267,0.0009806156158447266,0.0,0.0,0.0020012855529785156,0.0
268,0.0009772777557373047,0.0,0.0,0.0020160675048828125,0.0010035037994384766
269,0.0009264945983886719,0.0,0.0010633468627929688,0.004920244216918945,0.0
270,0.001074075698852539,0.0,0.0010030269622802734,0.0020012855529785156,0.000997304916381836
271,0.0010001659393310547,0.0,0.0,0.0029382705688476562,0.0010635852813720703
272,0.0010006427764892578,0.0,0.0009396076202392578,0.0040628910064697266,0.0
273,0.001997232437133789,0.0,0.0,0.002012491226196289,0.0010020732879638672
274,0.0009992122650146484,0.0,0.0,0.0029363632202148438,0.0009558200836181641
275,0.00109100341796875,0.0,0.0,0.004927396774291992,0.0
276,0.001074075698852539,0.0,0.0010073184967041016,0.0019605159759521484,0.0010137557983398438
277,0.0009829998016357422,0.0,0.0,0.0038843154907226562,0.0
278,0.0011162757873535156,0.0,0.00099945068359375,0.0029630661010742188,0.0019974708557128906
279,0.0010459423065185547,0.0,0.0,0.0019936561584472656,0.0009984970092773438
280,0.0010008811950683594,0.0,0.0009474754333496094,0.0020487308502197266,0.0
281,0.000982522964477539,0.0,0.0,0.006505489349365234,0.0
282,0.002057313919067383,0.0,0.0,0.0020008087158203125,0.0010683536529541016
283,0.0009980201721191406,0.0,0.0,0.002973794937133789,0.0
284,0.001020193099975586,0.0,0.0,0.002882719039916992,0.002125263214111328
285,0.001956939697265625,0.0,0.0,0.0030541419982910156,0.0
286,0.0009796619415283203,0.0,0.0010061264038085938,0.001993894577026367,0.0
287,0.001001596450805664,0.0,0.0,0.0019989013671875,0.0010120868682861328
288,0.0019373893737792969,0.0,0.0010068416595458984,0.0030412673950195312,0.0
289,0.0010075569152832031,0.0,0.0009932518005371094,0.0030069351196289062,0.0
290,0.0010056495666503906,0.0,0.0009911060333251953,0.0019969940185546875,0.0009999275207519531
291,0.001986980438232422,0.0,0.0009777545928955078,0.00404047966003418,0.0
292,0.0020105838775634766,0.0,0.0,0.002920866012573242,0.0
293,0.0010628700256347656,0.0,0.0010025501251220703,0.001995563507080078,0.0010006427764892578
294,0.001889944076538086,0.0,0.0010750293731689453,0.005052328109741211,0.0
295,0.001985311508178711,0.0,0.0,0.003960847854614258,0.0
296,0.0010535717010498047,0.0,0.0010030269622802734,0.005008697509765625,0.0009570121765136719
297,0.0010352134704589844,0.0,0.0,0.002003192901611328,0.0009946823120117188
298,0.0010035037994384766,0.0,0.0,0.001998424530029297,0.0009984970092773438
299,0.0010075569152832031,0.0,0.0,0.003949403762817383,0.0010104179382324219
300,0.002035379409790039,0.0,0.0,0.002997159957885742,0.0
301,0.001008749008178711,0.0,0.0009946823120117188,0.0019989013671875,0.0010006427764892578
302,0.0009989738464355469,0.0,0.0,0.002918720245361328,0.0020437240600585938
303,0.0020389556884765625,0.0,0.0,0.0019989013671875,0.0009989738464355469
304,0.0010023117065429688,0.0,0.0,0.0029981136322021484,0.0
305,0.0009846687316894531,0.0,0.0,0.003017425537109375,0.0
306,0.003899812698364258,0.0,0.0012364387512207031,0.004060983657836914,0.0008971691131591797
307,0.0051686763763427734,0.0,0.0008902549743652344,0.0030260086059570312,0.0009968280792236328
308,0.0010135173797607422,0.0,0.0,0.0030875205993652344,0.0009968280792236328
309,0.0009989738464355469,0.0,0.0,0.0060040950775146484,0.000990152359008789
310,0.0010077953338623047,0.0,0.0,0.0029926300048828125,0.0010013580322265625
311,0.0010042190551757812,0.0,0.0,0.00401759147644043,0.0
312,0.0018954277038574219,0.0,0.0009362697601318359,0.004153251647949219,0.0009920597076416016
313,0.0010013580322265625,0.0,0.0,0.0030002593994140625,0.0009999275207519531
314,0.0009982585906982422,0.0,0.0,0.0040035247802734375,0.0008537769317626953
315,0.0020904541015625,0.0,0.001018524169921875,0.0030367374420166016,0.0
316,0.0020160675048828125,0.0,0.0,0.002989053726196289,0.000997781753540039
317,0.001998424530029297,0.0,0.0,0.0060253143310546875,0.0009701251983642578
318,0.0009124279022216797,0.0,0.0011026859283447266,0.0029888153076171875,0.0
319,0.0010628700256347656,0.0,0.0,0.003953456878662109,0.0009415149688720703
320,0.004067420959472656,0.0009477138519287109,0.0,0.0020904541015625,0.0010001659393310547
321,0.0009922981262207031,0.0,0.0009500980377197266,0.0020508766174316406,0.0010082721710205078
322,0.0009922981262207031,0.0,0.0,0.0049495697021484375,0.0010821819305419922
323,0.0010001659393310547,0.0,0.0009682178497314453,0.002006053924560547,0.0009953975677490234
324,0.001961946487426758,0.0,0.0,0.0030007362365722656,0.0
325,0.0020034313201904297,0.0,0.0,0.005048036575317383,0.0009527206420898438
326,0.0009980201721191406,0.0,0.001004934310913086,0.002996206283569336,0.0010004043579101562
327,0.000997781753540039,0.0,0.0010182857513427734,0.002985715866088867,0.0
328,0.0020575523376464844,0.0,0.0010538101196289062,0.004003047943115234,0.0
329,0.0010061264038085938,0.0,0.0,0.002996206283569336,0.0009984970092773438
330,0.0010008811950683594,0.0009984970092773438,0.0,0.0050013065338134766,0.0009996891021728516
331,0.002003192901611328,0.0,0.0,0.0029985904693603516,0.0009992122650146484
332,0.0010035037994384766,0.0,0.0009975433349609375,0.002998828887939453,0.001089334487915039
333,0.002891063690185547,0.0,0.0010755062103271484,0.0029447078704833984,0.0010106563568115234
334,0.0009908676147460938,0.0,0.0,0.0029954910278320312,0.0010008811950683594
335,0.0010018348693847656,0.0,0.000985860824584961,0.003974437713623047,0.0019278526306152344
336,0.002114534378051758,0.0,0.0,0.0029931068420410156,0.000990152359008789
337,0.0010154247283935547,0.0,0.0009865760803222656,0.0020024776458740234,0.0010724067687988281
338,0.0018191337585449219,0.0,0.0010228157043457031,0.0050983428955078125,0.0
339,0.0019953250885009766,0.0,0.0,0.003999948501586914,0.0
340,0.0019998550415039062,0.0,0.0,0.004889249801635742,0.0009918212890625
341,0.001997709274291992,0.0,0.0010945796966552734,0.0030672550201416016,0.0
342,0.0010018348693847656,0.0,0.0,0.003997087478637695,0.0008502006530761719
343,0.0030617713928222656,0.0,0.001020193099975586,0.004071474075317383,0.001001119613647461
344,0.0019063949584960938,0.0,0.0,0.0040912628173828125,0.0
345,0.004921436309814453,0.0,0.0011034011840820312,0.00393223762512207,0.0
346,0.001005411148071289,0.0,0.0,0.003994464874267578,0.0
347,0.00500178337097168,0.0,0.0,0.0029969215393066406,0.0009996891021728516
348,0.0009961128234863281,0.0,0.0010037422180175781,0.0029985904693603516,0.0009953975677490234
349,0.0010106563568115234,0.0,0.0009987354278564453,0.00600123405456543,0.0
350,0.0019960403442382812,0.0,0.0,0.0029969215393066406,0.0010042190551757812
351,0.0019905567169189453,0.0,0.0,0.0038995742797851562,0.0010464191436767578
352,0.00301361083984375,0.0,0.0,0.004039764404296875,0.001001596450805664
353,0.0020296573638916016,0.0,0.0009353160858154297,0.007981061935424805,0.0
354,0.0020303726196289062,0.0,0.0,0.004023551940917969,0.0
355,0.002000570297241211,0.0,0.0009400844573974609,0.0060617923736572266,0.0
356,0.0019991397857666016,0.0,0.0,0.0039942264556884766,0.001004934310913086
357,0.0009996891021728516,0.0,0.0009891986846923828,0.004899024963378906,0.0011241436004638672
358,0.0020189285278320312,0.0009768009185791016,0.0,0.0039904117584228516,0.0
359,0.0020036697387695312,0.0,0.0009407997131347656,0.004076719284057617,0.0009410381317138672
360,0.003040313720703125,0.0,0.0,0.00399470329284668,0.0
361,0.002030611038208008,0.0,0.0,0.0029587745666503906,0.0010051727294921875
362,0.004039764404296875,0.0,0.0,0.003966093063354492,0.0009980201721191406
363,0.002012014389038086,0.0,0.0,0.003989458084106445,0.0
364,0.0020029544830322266,0.0,0.0008800029754638672,0.005117893218994141,0.0009951591491699219
365,0.002004384994506836,0.0,0.0,0.0040128231048583984,0.00098419189453125
366,0.002001523971557617,0.0,0.0,0.007016897201538086,0.0
367,0.001984119415283203,0.0,0.00093841552734375,0.005064249038696289,0.0
368,0.0019521713256835938,0.0,0.0,0.0060384273529052734,0.0
369,0.0019741058349609375,0.0,0.0010287761688232422,0.00299835205078125,0.001001119613647461
370,0.0019979476928710938,0.0,0.0,0.006009578704833984,0.0009958744049072266
371,0.0019674301147460938,0.0,0.0,0.0040323734283447266,0.0009987354278564453
372,0.0020215511322021484,0.0,0.0,0.005983114242553711,0.0009963512420654297
373,0.0020067691802978516,0.0,0.0,0.003999471664428711,0.0009925365447998047
374,0.002003192901611328,0.0,0.0,0.005968809127807617,0.0010631084442138672
375,0.0019063949584960938,0.0,0.0,0.0040607452392578125,0.0010027885437011719
376,0.0019989013671875,0.0,0.0,0.004882335662841797,0.0009999275207519531
377,0.0019278526306152344,0.0,0.0,0.0040628910064697266,0.0010020732879638672
378,0.0020020008087158203,0.0,0.0,0.005990266799926758,0.0009827613830566406
379,0.002968311309814453,0.0,0.0010607242584228516,0.0039980411529541016,0.0
380,0.0009992122650146484,0.0,0.001003265380859375,0.0060024261474609375,0.00087738037109375
381,0.002112865447998047,0.0,0.0010082721710205078,0.00399327278137207,0.0010020732879638672
382,0.001997232437133789,0.0,0.0,0.007004737854003906,0.0
383,0.002003908157348633,0.0,0.0009894371032714844,0.004004478454589844,0.0
384,0.0009951591491699219,0.0,0.0009920597076416016,0.006971597671508789,0.0009748935699462891
385,0.0020058155059814453,0.0,0.0,0.004091024398803711,0.0009996891021728516
386,0.002004861831665039,0.0,0.0,0.007023811340332031,0.0009770393371582031
387,0.0019991397857666016,0.0,0.0,0.003995656967163086,0.0010058879852294922
388,0.0019905567169189453,0.0,0.0,0.008011341094970703,0.0010037422180175781
389,0.0019965171813964844,0.0,0.0,0.005010366439819336,0.0008959770202636719
390,0.00508427619934082,0.0,0.0009293556213378906,0.005039691925048828,0.0009882450103759766
391,0.0019991397857666016,0.0,0.0,0.00801539421081543,0.00099945068359375
392,0.0019960403442382812,0.0,0.0,0.00499725341796875,0.0010046958923339844
393,0.0019998550415039062,0.0009405612945556641,0.0,0.007063388824462891,0.0
394,0.001995563507080078,0.0,0.0010142326354980469,0.004016876220703125,0.0009593963623046875
395,0.003981113433837891,0.0,0.001070261001586914,0.0049588680267333984,0.0010006427764892578
396,0.0019991397857666016,0.0,0.0010001659393310547,0.00598597526550293,0.0009632110595703125
397,0.002004861831665039,0.0,0.0010046958923339844,0.004996299743652344,0.0
398,0.001996755599975586,0.0,0.0010023117065429688,0.00600123405456543,0.001001596450805664
399,0.0029964447021484375,0.0,0.0,0.00587773323059082,0.0009992122650146484
400,0.00400543212890625,0.0,0.0009949207305908203,0.004999637603759766,0.0009996891021728516
401,0.0030939579010009766,0.0,0.0,0.008569002151489258,0.0006928443908691406
402,0.002936124801635742,0.0,0.0,0.0068700313568115234,0.0020101070404052734
403,0.0059854984283447266,0.0,0.0009999275207519531,0.01100468635559082,0.0019953250885009766
404,0.004000186920166016,0.0010781288146972656,0.0,0.011922836303710938,0.0019991397857666016
405,0.004000186920166016,0.0,0.0009996891021728516,0.013017654418945312,0.0020475387573242188
406,0.0040132999420166016,0.0,0.000993490219116211,0.012006044387817383,0.001093149185180664
407,0.002988576889038086,0.0,0.0008418560028076172,0.008018255233764648,0.0009963512420654297
408,0.003001689910888672,0.0,0.0,0.007017374038696289,0.0009675025939941406
409,0.004019498825073242,0.0,0.0,0.005993843078613281,0.0010006427764892578
410,0.0039904117584228516,0.0,0.0010037422180175781,0.008005142211914062,0.0009865760803222656
411,0.0030133724212646484,0.0,0.0,0.008142709732055664,0.0
412,0.0019872188568115234,0.0,0.0,0.00600433349609375,0.0009968280792236328
